T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
18340	0.476319	0.456135	0.471223	0.458133	0.453337	0.449241	0.456735	0.459532	0.484512	0.469824	
18350	0.472722	0.463129	0.476419	0.460432	0.457134	0.448641	0.460032	0.461531	0.490008	0.475220	
18360	0.472422	0.463529	0.464029	0.458034	0.456735	0.460032	0.461731	0.459432	0.494804	0.477818	
18370	0.466727	0.465328	0.467526	0.465827	0.454736	0.458034	0.462330	0.458333	0.487210	0.475420	
18380	0.469724	0.459432	0.463829	0.462230	0.451139	0.463529	0.467526	0.459432	0.475220	0.470024	
18390	0.468026	0.469424	0.463429	0.466527	0.447342	0.463829	0.457034	0.457934	0.489209	0.481215	
18400	0.467226	0.462530	0.475819	0.460532	0.451439	0.458633	0.462430	0.453937	0.493405	0.478417	
18410	0.468425	0.466727	0.468825	0.461131	0.453637	0.461831	0.468125	0.453737	0.487310	0.475719	
18420	0.469025	0.457934	0.461031	0.457134	0.449840	0.461631	0.463829	0.458833	0.488509	0.474221	
18430	0.460831	0.461831	0.461231	0.467526	0.453637	0.455735	0.466627	0.459133	0.492306	0.469524	
18440	0.464029	0.464828	0.469225	0.458233	0.450140	0.461231	0.461731	0.460432	0.487610	0.469624	
18450	0.464628	0.462030	0.467326	0.458633	0.454436	0.465028	0.453137	0.453437	0.485412	0.468425	
18460	0.464628	0.461731	0.467826	0.460232	0.451539	0.456835	0.456235	0.456934	0.502498	0.472522	
18470	0.471123	0.460432	0.473921	0.460731	0.450240	0.460432	0.454636	0.464229	0.494205	0.462430	
18480	0.476519	0.459732	0.470723	0.458333	0.451439	0.467126	0.461031	0.457634	0.493305	0.466627	
18490	0.474620	0.464129	0.463429	0.461231	0.448341	0.465627	0.459832	0.460432	0.495104	0.468026	
18500	0.465627	0.458333	0.471523	0.461731	0.449740	0.457434	0.456135	0.457334	0.485412	0.473421	
18510	0.470624	0.468425	0.468026	0.466727	0.451439	0.463729	0.455835	0.464628	0.491707	0.477018	
18520	0.466627	0.467126	0.474021	0.457534	0.451938	0.458233	0.462830	0.462130	0.483114	0.470424	
18530	0.469325	0.463129	0.470024	0.462230	0.452338	0.460731	0.455635	0.460332	0.482014	0.464528	
18540	0.465128	0.463030	0.471423	0.461131	0.452338	0.454936	0.453038	0.456835	0.479416	0.472322	
18550	0.471323	0.463529	0.471323	0.455236	0.450240	0.464728	0.454636	0.450440	0.473122	0.470823	
18560	0.462830	0.459632	0.470624	0.455835	0.449341	0.462630	0.453837	0.460132	0.474420	0.477318	
18570	0.462430	0.459532	0.469025	0.465528	0.449940	0.461231	0.452538	0.459732	0.474221	0.473521	
18580	0.470524	0.460132	0.472322	0.467026	0.448741	0.459033	0.461431	0.459732	0.481715	0.473022	
18590	0.473321	0.465528	0.468125	0.460532	0.451938	0.455436	0.456335	0.458233	0.485612	0.467026	
18600	0.472222	0.457234	0.474121	0.463729	0.452038	0.451139	0.456535	0.457234	0.481015	0.473221	
18610	0.468925	0.468225	0.474820	0.461731	0.450240	0.463429	0.464129	0.454736	0.486711	0.469624	
18620	0.464129	0.461131	0.474021	0.470324	0.447642	0.463229	0.459532	0.456135	0.483813	0.470224	
18630	0.459932	0.465328	0.472422	0.463729	0.448841	0.459932	0.459632	0.457634	0.487210	0.471823	
18640	0.458733	0.464528	0.464528	0.459832	0.455536	0.459432	0.461531	0.459333	0.477618	0.472022	
18650	0.464029	0.462930	0.471323	0.463030	0.440947	0.461131	0.455536	0.457334	0.482514	0.469225	
18660	0.469325	0.460532	0.465228	0.458233	0.452238	0.468425	0.456135	0.457534	0.476219	0.474620	
18670	0.465727	0.465428	0.472022	0.462630	0.450240	0.460831	0.458633	0.453237	0.478118	0.472822	
18680	0.464928	0.458233	0.467826	0.461131	0.450140	0.465627	0.462030	0.454636	0.476918	0.475120	
18690	0.459233	0.463529	0.471123	0.461831	0.449440	0.457634	0.460432	0.449440	0.477818	0.472322	
18700	0.465028	0.464029	0.471223	0.461631	0.452238	0.462130	0.447342	0.457334	0.484812	0.468725	
18710	0.451839	0.463629	0.472222	0.456335	0.449440	0.457634	0.452738	0.453737	0.481914	0.474720	
18720	0.454237	0.464229	0.473621	0.453337	0.450739	0.463429	0.455635	0.452438	0.486211	0.481115	
18730	0.457134	0.474121	0.472722	0.456035	0.449241	0.457534	0.456335	0.457834	0.482014	0.472022	
18740	0.460532	0.466427	0.482914	0.447542	0.452938	0.470324	0.460731	0.457734	0.480316	0.473122	
18750	0.454237	0.464329	0.480116	0.451639	0.455236	0.466327	0.457634	0.458633	0.491207	0.471523	
18760	0.457934	0.465627	0.480216	0.450340	0.449041	0.462930	0.462630	0.455835	0.490707	0.474820	
18770	0.463729	0.461431	0.478217	0.451539	0.447942	0.465727	0.458333	0.456335	0.481115	0.478018	
18780	0.459033	0.466027	0.480815	0.453237	0.446343	0.457934	0.462730	0.458533	0.482914	0.468825	
18790	0.463129	0.468525	0.480516	0.457234	0.446443	0.463329	0.462630	0.451938	0.483513	0.468325	
18800	0.454337	0.466027	0.478018	0.448441	0.444744	0.469424	0.462730	0.458133	0.486411	0.480216	
18810	0.458433	0.466427	0.478317	0.461231	0.447942	0.470823	0.457534	0.460132	0.482914	0.473122	
18820	0.456035	0.459233	0.476719	0.462930	0.453437	0.473221	0.456635	0.456735	0.478417	0.469125	
18830	0.455835	0.456435	0.475719	0.460432	0.449740	0.466827	0.457534	0.457034	0.479416	0.466127	
18840	0.452138	0.458034	0.473221	0.459532	0.447942	0.468425	0.456735	0.454636	0.481715	0.471323	
18850	0.464728	0.456535	0.475020	0.460831	0.444444	0.472322	0.458233	0.459033	0.481215	0.472922	
18860	0.458633	0.461331	0.474820	0.462830	0.448941	0.471623	0.459233	0.461731	0.474520	0.466926	
18870	0.464229	0.456135	0.474620	0.454436	0.449540	0.471723	0.455635	0.460132	0.475620	0.481115	
18880	0.464129	0.456035	0.470823	0.456835	0.449041	0.476719	0.458533	0.461431	0.480715	0.475120	
18890	0.468325	0.464528	0.468625	0.446143	0.451039	0.476519	0.452538	0.458333	0.473221	0.472222	
18900	0.456535	0.456835	0.467726	0.459033	0.445843	0.475520	0.460432	0.453837	0.468625	0.466926	
18910	0.451439	0.463329	0.466827	0.455835	0.445643	0.481515	0.463229	0.456735	0.473221	0.476819	
18920	0.461731	0.469225	0.476619	0.451339	0.448241	0.476219	0.464329	0.455735	0.476819	0.471623	
18930	0.459632	0.464728	0.465228	0.460432	0.444644	0.477518	0.457734	0.457334	0.473022	0.470424	
18940	0.477618	0.464528	0.469325	0.455935	0.445244	0.482414	0.462930	0.463429	0.470823	0.470624	
18950	0.470324	0.467126	0.463629	0.454636	0.446143	0.479916	0.462430	0.461431	0.472922	0.474121	
18960	0.470524	0.462530	0.467926	0.452538	0.442646	0.481515	0.460332	0.462330	0.465727	0.475919	
18970	0.473921	0.458333	0.461431	0.459333	0.439848	0.478817	0.455436	0.464428	0.472222	0.475620	
18980	0.468026	0.463329	0.467026	0.461431	0.442946	0.476219	0.458833	0.468325	0.470823	0.465827	
18990	0.475620	0.467326	0.466527	0.460831	0.444644	0.474021	0.461331	0.464528	0.467626	0.468125	
19000	0.476918	0.463529	0.465528	0.464029	0.450739	0.478817	0.456934	0.464428	0.473022	0.476219	
19010	0.478617	0.460831	0.464528	0.464528	0.444644	0.477818	0.450739	0.466227	0.478018	0.471723	
19020	0.477818	0.461231	0.467726	0.461831	0.444944	0.475620	0.455935	0.462430	0.461331	0.472822	
19030	0.471423	0.462730	0.466527	0.455735	0.444544	0.479816	0.454037	0.460132	0.462430	0.476819	
19040	0.470923	0.464628	0.467926	0.458433	0.449241	0.480416	0.461031	0.465428	0.462830	0.471423	
19050	0.466727	0.463229	0.467926	0.456335	0.451139	0.473821	0.455935	0.454836	0.464029	0.475719	
19060	0.470424	0.463229	0.473721	0.461431	0.448641	0.478617	0.457234	0.454936	0.459732	0.476519	
19070	0.470723	0.464528	0.472222	0.462130	0.442246	0.469924	0.461331	0.456535	0.467726	0.470923	
19080	0.469624	0.460032	0.474520	0.473821	0.445044	0.476918	0.459133	0.455935	0.468525	0.479017	
19090	0.468625	0.457334	0.473621	0.474021	0.449341	0.474820	0.458133	0.453737	0.469824	0.481415	
19100	0.464628	0.461731	0.472922	0.472622	0.451739	0.468725	0.458433	0.458533	0.467226	0.473521	
19110	0.463929	0.459432	0.470723	0.468525	0.442646	0.466827	0.460532	0.459233	0.472322	0.480216	
19120	0.458133	0.459832	0.473621	0.477218	0.444045	0.475819	0.457234	0.461731	0.475819	0.470923	
19130	0.457134	0.463129	0.471723	0.479516	0.443145	0.473921	0.459732	0.457334	0.475120	0.474720	
19140	0.458533	0.459033	0.465927	0.476819	0.442646	0.464828	0.454137	0.459932	0.471922	0.467826	
19150	0.453837	0.464129	0.471823	0.476419	0.444145	0.461431	0.455236	0.460032	0.465727	0.477418	
19160	0.463129	0.464428	0.466327	0.479616	0.440348	0.464329	0.457834	0.461131	0.471023	0.470324	
19170	0.457834	0.460132	0.469624	0.476419	0.445144	0.465228	0.465328	0.465228	0.464229	0.473721	
19180	0.457234	0.466427	0.468026	0.476319	0.438349	0.467426	0.458933	0.461331	0.464329	0.467226	
19190	0.461631	0.465028	0.464528	0.478717	0.443845	0.465528	0.460032	0.463729	0.466926	0.475719	
19200	0.458633	0.457634	0.459233	0.481315	0.440548	0.463329	0.456435	0.455635	0.466627	0.473721	
19210	0.462130	0.469225	0.466727	0.478717	0.442746	0.468125	0.462630	0.458833	0.464129	0.470823	
19220	0.465228	0.464728	0.460831	0.479816	0.442246	0.466227	0.460731	0.460731	0.471223	0.466427	
19230	0.465528	0.463929	0.463129	0.478917	0.444345	0.464528	0.457234	0.461631	0.467226	0.461031	
19240	0.469325	0.464828	0.468325	0.482014	0.437750	0.463629	0.458933	0.457934	0.466527	0.465228	
19250	0.462930	0.461531	0.460032	0.478517	0.433853	0.469524	0.457634	0.461431	0.466727	0.467326	
19260	0.465028	0.464428	0.464928	0.477018	0.433753	0.462830	0.456435	0.457934	0.455036	0.462930	
19270	0.467126	0.462430	0.456235	0.474820	0.446143	0.465528	0.455336	0.466926	0.466327	0.459233	
19280	0.463529	0.459033	0.464029	0.483613	0.438649	0.471623	0.456135	0.457734	0.465028	0.458933	
19290	0.466427	0.466027	0.469125	0.484113	0.441647	0.460631	0.461731	0.461531	0.460232	0.464329	
19300	0.470024	0.457934	0.466527	0.481515	0.446443	0.462530	0.458034	0.456435	0.459832	0.467426	
19310	0.471223	0.463729	0.466827	0.478118	0.448841	0.457434	0.456435	0.459133	0.468125	0.462330	
19320	0.471823	0.456934	0.469924	0.476119	0.438649	0.461930	0.453038	0.452038	0.469824	0.463929	
19330	0.461531	0.457434	0.459532	0.471823	0.445344	0.467526	0.453837	0.457734	0.460532	0.460532	
19340	0.470923	0.461231	0.463929	0.470224	0.443046	0.460232	0.453537	0.459932	0.465528	0.461631	
19350	0.467826	0.460432	0.464229	0.477718	0.445144	0.461131	0.453437	0.458533	0.465128	0.465727	
19360	0.465328	0.455436	0.464329	0.479616	0.446143	0.462830	0.456035	0.458333	0.469125	0.476419	
19370	0.464828	0.460532	0.467626	0.477318	0.452538	0.458233	0.451938	0.459832	0.459333	0.467026	
19380	0.465827	0.456035	0.467026	0.478018	0.452538	0.459133	0.457934	0.466427	0.461531	0.464928	
19390	0.461431	0.461831	0.463129	0.474121	0.448241	0.463429	0.454736	0.458233	0.464628	0.463329	
19400	0.471323	0.459432	0.463929	0.463829	0.449640	0.462630	0.453637	0.465528	0.471223	0.459832	
19410	0.470224	0.458733	0.460132	0.471223	0.451139	0.466127	0.456835	0.465328	0.473022	0.466427	
19420	0.465028	0.463629	0.467326	0.469125	0.452738	0.464229	0.460631	0.468525	0.470524	0.467626	
19430	0.469424	0.461631	0.465927	0.472022	0.453537	0.469724	0.457034	0.468725	0.462530	0.465727	
19440	0.462630	0.462930	0.463729	0.468725	0.451739	0.463129	0.465627	0.469824	0.469824	0.460432	
19450	0.467326	0.454836	0.465428	0.467626	0.453337	0.461431	0.461431	0.470524	0.468625	0.472322	
19460	0.465128	0.460432	0.471523	0.471323	0.451938	0.468026	0.455635	0.463229	0.461231	0.467226	
19470	0.468925	0.464728	0.465727	0.471223	0.458633	0.467326	0.456635	0.459632	0.465927	0.465228	
19480	0.465727	0.465627	0.469325	0.468125	0.453038	0.457834	0.460731	0.463329	0.461331	0.464628	
19490	0.464828	0.461331	0.471023	0.470923	0.452938	0.458933	0.459133	0.464528	0.463129	0.462430	
19500	0.462530	0.460232	0.472022	0.474420	0.453837	0.457834	0.462230	0.467026	0.467326	0.459133	
19510	0.464129	0.458133	0.468225	0.479117	0.455935	0.465428	0.457934	0.463329	0.467226	0.456835	
19520	0.460032	0.452438	0.472022	0.477318	0.455336	0.460631	0.454237	0.464728	0.467826	0.465827	
19530	0.454936	0.458933	0.473421	0.475520	0.456635	0.461631	0.456735	0.465128	0.473122	0.465727	
19540	0.457234	0.462330	0.469125	0.477618	0.459532	0.458433	0.459432	0.463129	0.461831	0.461731	
19550	0.460631	0.456835	0.468525	0.479716	0.458633	0.454936	0.454636	0.471922	0.468725	0.469824	
19560	0.451639	0.462330	0.464628	0.474820	0.461831	0.456035	0.456335	0.467526	0.468525	0.462630	
19570	0.460931	0.455935	0.472022	0.480216	0.455536	0.453337	0.453437	0.464928	0.463629	0.462030	
19580	0.462930	0.462830	0.472822	0.480516	0.462730	0.459932	0.455236	0.462430	0.457034	0.464129	
19590	0.461831	0.462530	0.471023	0.469424	0.454636	0.453737	0.461930	0.458833	0.452238	0.464928	
19600	0.466727	0.458733	0.469125	0.477318	0.460831	0.457934	0.458034	0.468026	0.453537	0.461631	
19610	0.464728	0.462130	0.470424	0.479017	0.458733	0.451938	0.461331	0.463229	0.461431	0.461831	
19620	0.461031	0.463229	0.468425	0.484612	0.457834	0.453837	0.454536	0.461531	0.454836	0.461631	
19630	0.464428	0.464628	0.468225	0.488709	0.456535	0.462630	0.458633	0.456635	0.458333	0.460831	
19640	0.468125	0.461631	0.469724	0.486711	0.455236	0.458833	0.452638	0.451539	0.455635	0.462630	
19650	0.460631	0.460532	0.464229	0.485012	0.456635	0.463829	0.452438	0.463829	0.455436	0.466027	
19660	0.462130	0.460232	0.467226	0.483813	0.452338	0.459233	0.462330	0.464129	0.454936	0.465228	
19670	0.457534	0.457834	0.473321	0.486011	0.454936	0.458133	0.462030	0.465627	0.461930	0.465927	
19680	0.464229	0.460931	0.471323	0.490807	0.453137	0.462130	0.456934	0.463729	0.454037	0.478617	
19690	0.463429	0.462430	0.471323	0.478717	0.448042	0.456535	0.456335	0.468125	0.455536	0.474420	
19700	0.460731	0.461331	0.465228	0.483014	0.458233	0.465927	0.454636	0.475020	0.451938	0.478717	
19710	0.460332	0.464029	0.465428	0.486910	0.457934	0.461331	0.463229	0.476019	0.446843	0.473022	
19720	0.463529	0.461131	0.474420	0.485512	0.456835	0.467026	0.461031	0.471023	0.453337	0.464428	
19730	0.460232	0.462030	0.473921	0.479117	0.455036	0.463929	0.456835	0.464229	0.456735	0.471423	
19740	0.461831	0.460731	0.471123	0.480715	0.458233	0.455136	0.460631	0.469424	0.458133	0.472622	
19750	0.463729	0.460032	0.478217	0.476719	0.456735	0.460731	0.458933	0.474920	0.458533	0.472322	
19760	0.451739	0.455635	0.477618	0.481515	0.455735	0.459732	0.460931	0.472422	0.455036	0.469325	
19770	0.461731	0.463629	0.470124	0.480715	0.438849	0.459632	0.459632	0.472622	0.453137	0.466327	
19780	0.450639	0.458034	0.467926	0.490608	0.449141	0.458333	0.461631	0.466327	0.460332	0.465228	
19790	0.453537	0.462430	0.471023	0.488209	0.454536	0.447942	0.460731	0.465827	0.461930	0.469125	
19800	0.460332	0.461831	0.474321	0.483513	0.451139	0.457034	0.464129	0.458333	0.458533	0.470224	
19810	0.455236	0.462130	0.465128	0.490707	0.453437	0.459133	0.459732	0.460332	0.463030	0.470124	
19820	0.455336	0.464828	0.468825	0.480815	0.452538	0.459033	0.460532	0.455635	0.458034	0.467026	
19830	0.451239	0.464628	0.466727	0.485612	0.452138	0.455336	0.464129	0.462730	0.464628	0.473022	
19840	0.458034	0.464828	0.466427	0.478617	0.451938	0.458833	0.462730	0.457834	0.465428	0.471123	
19850	0.454836	0.463030	0.465727	0.488209	0.457234	0.454237	0.463229	0.459233	0.462230	0.470624	
19860	0.450140	0.458533	0.473621	0.478417	0.450939	0.458933	0.463829	0.458633	0.460731	0.473821	
19870	0.451938	0.459932	0.463829	0.480416	0.460332	0.456635	0.465827	0.453337	0.462430	0.471423	
19880	0.447242	0.462630	0.474520	0.482814	0.457234	0.457334	0.464029	0.460532	0.470024	0.479117	
19890	0.449141	0.459233	0.465228	0.485911	0.457834	0.453937	0.453537	0.463729	0.471823	0.469125	
19900	0.447042	0.463329	0.474720	0.491107	0.459333	0.455735	0.458034	0.458233	0.475919	0.467626	
19910	0.447842	0.454436	0.476019	0.488709	0.460731	0.457234	0.461431	0.457734	0.479916	0.472922	
19920	0.453337	0.461731	0.476719	0.489808	0.460432	0.452938	0.457034	0.460332	0.480216	0.475120	
19930	0.453737	0.458833	0.472222	0.480016	0.463030	0.457534	0.460631	0.462230	0.472822	0.478817	
19940	0.453637	0.457734	0.468925	0.477518	0.459532	0.458833	0.461631	0.460931	0.477418	0.473122	
19950	0.456435	0.456934	0.467826	0.476619	0.457534	0.455735	0.461031	0.459233	0.474820	0.470124	
19960	0.452638	0.461431	0.479117	0.470424	0.463030	0.458433	0.464029	0.459932	0.471823	0.473022	
19970	0.452938	0.461930	0.468325	0.468625	0.456235	0.458034	0.461731	0.461331	0.476019	0.470723	
19980	0.456535	0.454936	0.470823	0.470324	0.462630	0.459732	0.461031	0.460332	0.474820	0.467826	
19990	0.453837	0.465927	0.474221	0.472022	0.465228	0.453038	0.462630	0.456635	0.476819	0.470224	
20000	0.455735	0.464229	0.462030	0.466527	0.465228	0.462830	0.460332	0.456635	0.476319	0.470024	
20010	0.452538	0.452638	0.476219	0.461031	0.462230	0.454936	0.461930	0.458533	0.479616	0.472122	
20020	0.455835	0.462230	0.476319	0.467926	0.463129	0.456535	0.457934	0.461131	0.468225	0.463529	
20030	0.455536	0.457634	0.478118	0.468925	0.457634	0.459532	0.459632	0.462730	0.464628	0.471023	
20040	0.454936	0.454037	0.468625	0.469225	0.461331	0.458733	0.455536	0.458333	0.465128	0.474920	
20050	0.456235	0.455635	0.473721	0.472022	0.458333	0.457134	0.453937	0.453837	0.465827	0.468225	
20060	0.456435	0.457934	0.468625	0.473521	0.467926	0.452938	0.455236	0.457034	0.468026	0.468625	
20070	0.456335	0.457634	0.470823	0.473421	0.457834	0.457234	0.451239	0.458433	0.465228	0.468026	
20080	0.456335	0.455935	0.472522	0.475120	0.462230	0.447942	0.459033	0.454936	0.471323	0.472122	
20090	0.452238	0.455635	0.466827	0.475220	0.457134	0.452938	0.452938	0.456335	0.469325	0.472022	
20100	0.453038	0.454936	0.474121	0.468625	0.464528	0.448941	0.460232	0.460831	0.468225	0.473421	
20110	0.453437	0.461431	0.470124	0.471023	0.466727	0.445943	0.455436	0.466227	0.475520	0.476019	
20120	0.459732	0.459932	0.471823	0.469025	0.467826	0.451039	0.458833	0.459133	0.466127	0.473122	
20130	0.461231	0.467626	0.460532	0.466427	0.460232	0.453537	0.454936	0.464428	0.474221	0.466926	
20140	0.460931	0.461831	0.469025	0.467226	0.467726	0.456635	0.457734	0.461831	0.467526	0.465228	
20150	0.457134	0.456635	0.461131	0.469225	0.463829	0.456934	0.449940	0.466027	0.469524	0.464928	
20160	0.461731	0.457234	0.467026	0.462630	0.462630	0.453937	0.457634	0.464329	0.472422	0.474520	
20170	0.457634	0.456535	0.465028	0.462730	0.470524	0.455536	0.459632	0.462330	0.467726	0.466227	
20180	0.457434	0.456835	0.468925	0.464428	0.463829	0.456835	0.457034	0.461831	0.469724	0.470124	
20190	0.457534	0.469325	0.465328	0.470024	0.466926	0.453437	0.456335	0.465927	0.467826	0.474520	
20200	0.455735	0.464029	0.467926	0.465627	0.463829	0.457634	0.452938	0.462630	0.475520	0.472922	
20210	0.461831	0.466227	0.466727	0.464129	0.469424	0.463129	0.456035	0.458034	0.473421	0.468525	
20220	0.453337	0.459832	0.466227	0.459233	0.459233	0.457834	0.455536	0.464129	0.468225	0.478018	
20230	0.463429	0.464828	0.463129	0.468825	0.465328	0.458533	0.451639	0.464728	0.466327	0.474820	
20240	0.457534	0.467826	0.468925	0.462630	0.464628	0.458233	0.457834	0.461531	0.469125	0.474121	
20250	0.460931	0.461731	0.470324	0.450839	0.460532	0.456335	0.455935	0.467826	0.468225	0.476918	
20260	0.455136	0.463329	0.469225	0.460731	0.461531	0.463030	0.456635	0.464728	0.474321	0.478517	
20270	0.454237	0.466327	0.470823	0.463929	0.464728	0.459832	0.454536	0.458633	0.469125	0.473421	
20280	0.460332	0.472722	0.469424	0.460032	0.472522	0.456335	0.460731	0.463329	0.473122	0.466427	
20290	0.455735	0.467226	0.466926	0.447842	0.462430	0.452638	0.456635	0.458433	0.471323	0.476119	
20300	0.453437	0.461331	0.471323	0.459033	0.471723	0.459233	0.457134	0.465328	0.470823	0.475020	
20310	0.454337	0.468125	0.468425	0.453837	0.463829	0.452638	0.452038	0.470424	0.467926	0.466027	
20320	0.458034	0.464628	0.467326	0.453038	0.461031	0.457234	0.458233	0.459033	0.464528	0.464628	
20330	0.454436	0.469824	0.463629	0.457334	0.466527	0.456934	0.456435	0.458333	0.466727	0.468725	
20340	0.453237	0.463929	0.467426	0.462530	0.461431	0.462430	0.450540	0.459233	0.468825	0.468525	
20350	0.458333	0.465627	0.471323	0.462230	0.465827	0.457134	0.452238	0.462730	0.465827	0.475420	
20360	0.452438	0.460432	0.462330	0.460232	0.458133	0.454037	0.457134	0.463729	0.471023	0.473621	
20370	0.458433	0.465827	0.461631	0.458034	0.456835	0.459732	0.452138	0.463129	0.475120	0.472222	
20380	0.452938	0.465827	0.463030	0.453137	0.465927	0.459932	0.452438	0.457734	0.466926	0.476719	
20390	0.453737	0.463129	0.469824	0.460232	0.465028	0.461331	0.448841	0.466427	0.469924	0.469424	
