T	s_1	s_2	s_3	s_4	s_5	s_6	s_7	s_8	s_9	s_10
16350	0.109022	0.099434	0.041889	0.075576	0.088285	0.090996	0.059884	0.102042	0.099817	0.083586
16360	0.114242	0.105702	0.041531	0.072511	0.089611	0.090297	0.055196	0.104151	0.095028	0.080816
16370	0.126413	0.098056	0.041826	0.073093	0.090958	0.089326	0.05579	0.107568	0.095532	0.079852
16380	0.124785	0.093312	0.043206	0.070576	0.090636	0.090216	0.057346	0.107767	0.096014	0.078117
16390	0.126473	0.092063	0.042915	0.068737	0.096847	0.085381	0.059149	0.105929	0.092829	0.083045
16400	0.124853	0.088977	0.042198	0.070891	0.096863	0.090763	0.061159	0.105836	0.095317	0.085296
16410	0.121641	0.085546	0.04248	0.067551	0.098771	0.092529	0.063667	0.106965	0.09622	0.085762
16420	0.122024	0.080714	0.042894	0.066019	0.092557	0.097994	0.064393	0.104016	0.096411	0.079715
16430	0.122293	0.075093	0.042979	0.074286	0.092758	0.095533	0.063945	0.10337	0.098573	0.082268
16440	0.122835	0.070307	0.045467	0.078197	0.098127	0.09342	0.062712	0.105403	0.099571	0.077867
16450	0.123237	0.067012	0.04594	0.084404	0.101126	0.091731	0.059848	0.106077	0.100713	0.07749
16460	0.125851	0.061357	0.044227	0.072873	0.103476	0.089763	0.062368	0.103006	0.097736	0.076157
16470	0.121163	0.070357	0.04458	0.071657	0.097798	0.084933	0.06202	0.102158	0.100011	0.075928
16480	0.121533	0.075451	0.046331	0.06612	0.097576	0.085357	0.05954	0.100272	0.100534	0.077165
16490	0.126563	0.074132	0.045099	0.07936	0.094576	0.088545	0.059313	0.100285	0.100105	0.07908
16500	0.132598	0.079898	0.047479	0.075916	0.097601	0.08781	0.062532	0.099124	0.101993	0.083041
16510	0.127702	0.076698	0.046804	0.068656	0.093332	0.092367	0.063226	0.098976	0.100116	0.087858
16520	0.129238	0.074537	0.048893	0.07017	0.09265	0.094994	0.062542	0.100227	0.098671	0.083716
16530	0.132087	0.069981	0.051759	0.06811	0.092367	0.095217	0.066511	0.100891	0.099582	0.076787
16540	0.130962	0.072715	0.052217	0.072539	0.092203	0.097631	0.068373	0.10212	0.100925	0.075417
16550	0.13236	0.073421	0.054485	0.087351	0.093082	0.099671	0.070479	0.101941	0.10102	0.076076
16560	0.139028	0.076955	0.058162	0.066631	0.092616	0.099785	0.072431	0.101943	0.107589	0.077612
16570	0.139995	0.080976	0.062994	0.058753	0.092685	0.099173	0.072707	0.09797	0.112732	0.078539
16580	0.14145	0.082205	0.063368	0.058256	0.091283	0.099771	0.070046	0.10022	0.11416	0.07702
16590	0.14073	0.083202	0.058399	0.0582	0.093271	0.09174	0.068088	0.102663	0.115593	0.079018
16600	0.15092	0.083333	0.055612	0.057393	0.093904	0.08452	0.083989	0.10232	0.117042	0.079248
16610	0.148686	0.083948	0.056144	0.058279	0.09476	0.081838	0.08645	0.103036	0.124273	0.079151
16620	0.147866	0.087129	0.053907	0.056681	0.096427	0.082383	0.074384	0.105482	0.117476	0.078647
16630	0.145597	0.08469	0.050555	0.059081	0.094765	0.08114	0.077476	0.10327	0.110057	0.078001
16640	0.144116	0.092562	0.051569	0.057673	0.095001	0.079415	0.076575	0.106855	0.119414	0.077456
16650	0.13798	0.104228	0.052658	0.057229	0.097268	0.082519	0.072598	0.103343	0.115487	0.077637
16660	0.135755	0.108193	0.056804	0.058461	0.097199	0.084997	0.079925	0.106596	0.112999	0.078327
16670	0.139187	0.10485	0.060393	0.060055	0.096948	0.082699	0.07419	0.105242	0.112493	0.078788
16680	0.141312	0.097332	0.054983	0.062393	0.096689	0.085749	0.073012	0.106993	0.111619	0.078788
16690	0.1552	0.094332	0.048125	0.062346	0.095101	0.088041	0.070686	0.102079	0.112974	0.078991
16700	0.151328	0.091776	0.046359	0.065122	0.094315	0.085993	0.069632	0.102795	0.109342	0.079093
16710	0.144782	0.089391	0.04695	0.064677	0.091729	0.086935	0.07197	0.099729	0.104419	0.079038
16720	0.139016	0.093424	0.052388	0.063113	0.087664	0.085603	0.07278	0.101946	0.10086	0.079585
16730	0.142816	0.089389	0.050596	0.064079	0.094672	0.085208	0.079495	0.104379	0.100042	0.078059
16740	0.139817	0.089438	0.054231	0.068589	0.096466	0.083566	0.076248	0.103985	0.102698	0.078404
16750	0.129789	0.089252	0.054617	0.070893	0.097863	0.084028	0.074974	0.104884	0.10048	0.078041
16760	0.123364	0.095193	0.056303	0.078113	0.100878	0.080735	0.075359	0.106402	0.101638	0.078014
16770	0.131138	0.099042	0.046042	0.082515	0.099987	0.081624	0.072285	0.102951	0.099833	0.084563
16780	0.131055	0.095822	0.047162	0.084206	0.105646	0.081397	0.073286	0.104474	0.100195	0.086327
16790	0.131024	0.099627	0.045747	0.092293	0.104116	0.078946	0.076281	0.105142	0.100724	0.082652
16800	0.122289	0.098319	0.0467	0.084883	0.107311	0.078377	0.075087	0.104175	0.099401	0.086906
16810	0.125528	0.092382	0.0468	0.083006	0.114858	0.07868	0.069505	0.1037	0.097475	0.085354
16820	0.132016	0.08837	0.047515	0.082971	0.115862	0.079875	0.070955	0.101892	0.096696	0.083582
16830	0.132022	0.086812	0.047321	0.078567	0.116276	0.078894	0.070484	0.103042	0.097734	0.082606
16840	0.136974	0.087208	0.047839	0.094295	0.110734	0.078524	0.076747	0.105969	0.098598	0.085971
16850	0.141575	0.085571	0.046638	0.079054	0.107999	0.07841	0.074259	0.105799	0.098964	0.083446
16860	0.136454	0.087873	0.046522	0.076062	0.108083	0.079147	0.072104	0.10304	0.095829	0.079422
16870	0.134775	0.087612	0.048781	0.065961	0.104679	0.080988	0.069727	0.102663	0.095639	0.076043
16880	0.128421	0.086181	0.049786	0.063335	0.10412	0.08201	0.071956	0.103151	0.094527	0.075293
16890	0.119558	0.088526	0.052472	0.066338	0.105696	0.080121	0.069634	0.10253	0.09411	0.073649
16900	0.115821	0.091055	0.050406	0.062772	0.106549	0.079744	0.072879	0.102774	0.09411	0.073421
16910	0.119216	0.090303	0.050785	0.064187	0.106995	0.080328	0.066693	0.103244	0.095057	0.071787
16920	0.118803	0.087964	0.051975	0.064749	0.10776	0.078102	0.069168	0.102876	0.095791	0.071611
16930	0.113414	0.086703	0.051365	0.059527	0.110977	0.077142	0.068188	0.102706	0.093264	0.072977
16940	0.117246	0.082984	0.054708	0.062213	0.109724	0.077453	0.06894	0.10208	0.088528	0.072798
16950	0.111809	0.082273	0.05039	0.062511	0.105965	0.077746	0.068159	0.101993	0.091107	0.070616
16960	0.117346	0.083202	0.050829	0.061075	0.105272	0.077769	0.072683	0.103052	0.093632	0.068759
16970	0.119415	0.086143	0.046298	0.060185	0.113379	0.077986	0.07045	0.102729	0.093011	0.068627
16980	0.118249	0.085837	0.050308	0.060671	0.108441	0.073691	0.068367	0.102877	0.098194	0.066034
16990	0.110165	0.087875	0.049644	0.059906	0.1081	0.075099	0.071026	0.102541	0.09962	0.063916
17000	0.10669	0.086013	0.057329	0.059901	0.107259	0.077119	0.06947	0.10264	0.109025	0.05996
17010	0.105863	0.086963	0.058374	0.058882	0.102815	0.078339	0.068007	0.102649	0.102012	0.060289
17020	0.100785	0.08618	0.054446	0.058206	0.1006	0.079552	0.070365	0.102476	0.094682	0.055611
17030	0.091889	0.084708	0.053903	0.05887	0.103021	0.078383	0.07187	0.102706	0.098545	0.052838
17040	0.090329	0.082197	0.052445	0.058171	0.101791	0.080061	0.069053	0.105239	0.098703	0.053168
17050	0.093628	0.085016	0.049803	0.057557	0.100959	0.080369	0.068359	0.105879	0.097312	0.04981
17060	0.085232	0.085501	0.050919	0.056955	0.101154	0.077816	0.06896	0.104529	0.096373	0.048946
17070	0.084966	0.086243	0.04885	0.06034	0.101579	0.081568	0.064614	0.107538	0.098659	0.048136
17080	0.087387	0.087949	0.053385	0.059283	0.097772	0.081025	0.063316	0.104279	0.096573	0.044799
17090	0.089518	0.089469	0.055344	0.060868	0.098371	0.082929	0.061746	0.10232	0.09677	0.046513
17100	0.086843	0.088067	0.048011	0.065836	0.099673	0.085035	0.06087	0.102555	0.098808	0.049034
17110	0.085221	0.085615	0.047844	0.063198	0.101069	0.08186	0.059171	0.105084	0.103477	0.050524
17120	0.082302	0.084107	0.049959	0.065926	0.10173	0.082669	0.067314	0.106428	0.103903	0.049905
17130	0.08411	0.08192	0.052221	0.068915	0.104429	0.082866	0.074845	0.10248	0.112605	0.05719
17140	0.085785	0.083744	0.053741	0.070847	0.10295	0.081379	0.089273	0.102706	0.116317	0.056054
17150	0.089422	0.082531	0.05547	0.066212	0.107103	0.076905	0.089379	0.102721	0.107529	0.058325
17160	0.08525	0.081557	0.05412	0.066164	0.099496	0.079761	0.08932	0.102545	0.107784	0.057517
17170	0.082247	0.083113	0.057141	0.060914	0.098606	0.080327	0.089463	0.102513	0.108014	0.053132
17180	0.083067	0.080058	0.058675	0.062307	0.095269	0.086405	0.095289	0.106819	0.103069	0.048727
17190	0.084071	0.084335	0.059447	0.0603	0.092907	0.087716	0.094307	0.103697	0.103421	0.055999
17200	0.077811	0.085906	0.053861	0.060149	0.093591	0.083553	0.097259	0.102985	0.100622	0.058069
17210	0.075322	0.085419	0.050285	0.056914	0.092528	0.084938	0.082479	0.103108	0.103573	0.059227
17220	0.074891	0.084697	0.051545	0.056943	0.092752	0.086381	0.080209	0.102521	0.107645	0.058354
17230	0.079296	0.084957	0.051104	0.057458	0.094656	0.086276	0.075352	0.102706	0.115164	0.059554
17240	0.081874	0.088578	0.053679	0.058109	0.098121	0.085601	0.078187	0.103555	0.116753	0.055278
17250	0.076057	0.091978	0.05276	0.057618	0.098756	0.088409	0.072853	0.102628	0.115554	0.060279
17260	0.074034	0.088575	0.047513	0.057929	0.098227	0.088796	0.074647	0.103441	0.114165	0.061923
17270	0.071629	0.090273	0.049344	0.057044	0.097976	0.090814	0.073802	0.103882	0.118401	0.059747
17280	0.073893	0.091867	0.04839	0.057117	0.106646	0.08816	0.073417	0.103026	0.113733	0.058316
17290	0.074921	0.090092	0.045297	0.057844	0.106298	0.087584	0.071571	0.102723	0.111939	0.065844
17300	0.075633	0.092848	0.041072	0.060576	0.105857	0.086929	0.070645	0.102691	0.110751	0.067078
17310	0.07876	0.092346	0.040213	0.063392	0.103628	0.086385	0.072007	0.102536	0.118211	0.06918
17320	0.076706	0.089104	0.041717	0.07423	0.102579	0.085568	0.079563	0.102544	0.126051	0.070178
17330	0.080272	0.084953	0.038213	0.067778	0.103782	0.080631	0.079001	0.103248	0.114966	0.071738
17340	0.077751	0.082884	0.041679	0.06388	0.099062	0.083083	0.081004	0.107948	0.114639	0.074173
17350	0.0774	0.087377	0.040469	0.073686	0.09942	0.085496	0.086191	0.109629	0.110585	0.075324
17360	0.076314	0.085794	0.041383	0.07417	0.103118	0.082729	0.086087	0.118558	0.109807	0.074859
17370	0.076392	0.087315	0.039579	0.075269	0.102643	0.084242	0.091277	0.112647	0.109824	0.075557
17380	0.074244	0.088209	0.03762	0.074625	0.09991	0.082185	0.091239	0.114305	0.108423	0.074389
17390	0.074406	0.089252	0.040422	0.084804	0.103053	0.083643	0.101926	0.12431	0.104929	0.074557
17400	0.070528	0.088526	0.041876	0.089759	0.104713	0.082377	0.105195	0.124571	0.106643	0.077245
17410	0.070017	0.08841	0.043089	0.095234	0.103805	0.080757	0.108135	0.118675	0.109905	0.077745
17420	0.065516	0.08983	0.044561	0.097582	0.099196	0.079782	0.113546	0.1309	0.103388	0.075526
17430	0.06454	0.088222	0.049701	0.098799	0.099366	0.080156	0.111348	0.115641	0.102125	0.074438
17440	0.062288	0.091363	0.048988	0.089917	0.100679	0.081436	0.116043	0.108506	0.102695	0.071781
17450	0.063168	0.092571	0.056064	0.08528	0.097564	0.080065	0.103759	0.110426	0.102208	0.073359
17460	0.06628	0.0934	0.061394	0.071326	0.091229	0.077042	0.100683	0.107891	0.102235	0.075324
17470	0.061566	0.090825	0.055219	0.068315	0.097409	0.080189	0.102838	0.10679	0.102453	0.066151
17480	0.06949	0.089953	0.052822	0.06396	0.094054	0.081893	0.107346	0.106775	0.103781	0.069037
17490	0.070983	0.08834	0.054924	0.060714	0.092226	0.08137	0.127517	0.10491	0.104123	0.068967
17500	0.066109	0.093507	0.04902	0.059489	0.092912	0.080859	0.123526	0.105324	0.107784	0.072263
17510	0.068067	0.095524	0.055254	0.056754	0.096737	0.080665	0.138985	0.108361	0.109768	0.076791
17520	0.069673	0.098025	0.051882	0.057364	0.095948	0.082217	0.139393	0.104589	0.106163	0.078307
17530	0.072815	0.097083	0.047626	0.055263	0.092507	0.0797	0.135405	0.103998	0.109281	0.076447
17540	0.074732	0.093497	0.046032	0.054645	0.092201	0.078311	0.136253	0.105417	0.111479	0.079039
17550	0.076123	0.092825	0.046036	0.057095	0.094237	0.077903	0.13955	0.102535	0.114364	0.086508
17560	0.077436	0.095511	0.045766	0.056446	0.096528	0.077046	0.137941	0.100452	0.113365	0.090255
17570	0.077811	0.094359	0.045386	0.055953	0.092559	0.075921	0.139421	0.098791	0.112318	0.091481
17580	0.076537	0.093478	0.046339	0.056685	0.093701	0.076158	0.12961	0.100816	0.112873	0.084725
17590	0.077894	0.096954	0.048079	0.059329	0.092904	0.078156	0.135794	0.102943	0.116058	0.083373
17600	0.079276	0.093349	0.046754	0.060664	0.089982	0.082369	0.124021	0.102797	0.124953	0.081957
17610	0.077642	0.092062	0.050219	0.059116	0.089937	0.085494	0.116908	0.103675	0.124412	0.080558
17620	0.076827	0.090946	0.046306	0.057561	0.08936	0.080154	0.123195	0.101922	0.119647	0.075777
17630	0.077252	0.090738	0.047338	0.058066	0.088435	0.076346	0.105186	0.100637	0.11239	0.078381
17640	0.077995	0.093132	0.048791	0.057291	0.08972	0.078773	0.107479	0.097351	0.107724	0.080181
17650	0.078832	0.091122	0.051049	0.056527	0.089978	0.083208	0.108042	0.099545	0.105333	0.077647
17660	0.077803	0.092538	0.047009	0.055762	0.090723	0.078609	0.097591	0.099383	0.105814	0.083116
17670	0.078865	0.091676	0.046036	0.054843	0.089931	0.077694	0.096424	0.101791	0.105789	0.085031
17680	0.07596	0.092984	0.048775	0.05737	0.08939	0.076396	0.091936	0.102134	0.102962	0.080604
17690	0.076962	0.090621	0.051125	0.057435	0.089603	0.077325	0.089482	0.103077	0.099812	0.079736
17700	0.077847	0.088441	0.046245	0.055809	0.088792	0.079122	0.092591	0.103934	0.102928	0.078016
17710	0.076489	0.091588	0.046356	0.055661	0.088143	0.081242	0.092473	0.105122	0.103406	0.07848
17720	0.076735	0.095502	0.047177	0.054507	0.088604	0.081705	0.092745	0.104045	0.106499	0.080703
17730	0.076772	0.099495	0.04616	0.051119	0.088341	0.083653	0.093257	0.103545	0.103402	0.080536
17740	0.076407	0.099262	0.043211	0.052079	0.088536	0.08845	0.092112	0.10479	0.105132	0.081085
17750	0.0772	0.104192	0.042795	0.055816	0.087891	0.0867	0.09068	0.105068	0.105625	0.078621
17760	0.07825	0.107508	0.044459	0.055529	0.089021	0.084967	0.097265	0.105221	0.106057	0.077078
17770	0.08184	0.101079	0.042677	0.056709	0.088223	0.084708	0.100985	0.101015	0.107227	0.076294
17780	0.089525	0.097253	0.043614	0.056105	0.087214	0.083708	0.096898	0.099048	0.104929	0.076374
17790	0.096892	0.101297	0.044537	0.056651	0.088369	0.080472	0.09864	0.100674	0.104134	0.076793
17800	0.089093	0.101023	0.044782	0.055489	0.08804	0.080486	0.09142	0.102192	0.103163	0.077225
17810	0.084041	0.106532	0.044554	0.05637	0.088066	0.080335	0.09131	0.101314	0.101492	0.077281
17820	0.085444	0.108205	0.044228	0.055389	0.089029	0.087134	0.090426	0.106241	0.102195	0.077014
17830	0.084569	0.111105	0.044208	0.053331	0.090201	0.08548	0.087454	0.106299	0.103648	0.074391
17840	0.086554	0.113974	0.045191	0.055399	0.090248	0.087547	0.087907	0.103277	0.103391	0.075729
17850	0.098324	0.11607	0.04919	0.055375	0.087515	0.086398	0.085195	0.10384	0.103857	0.073955
17860	0.094325	0.107003	0.049317	0.055478	0.086411	0.084601	0.077248	0.10264	0.104722	0.07236
17870	0.093105	0.107517	0.047762	0.055376	0.087297	0.087979	0.086955	0.102527	0.10545	0.076337
17880	0.094474	0.10124	0.046836	0.057872	0.090357	0.090626	0.088791	0.102642	0.112088	0.078725
17890	0.091855	0.097625	0.045609	0.057081	0.093562	0.090276	0.089615	0.103065	0.112059	0.078138
17900	0.099067	0.09693	0.046302	0.056319	0.093335	0.085261	0.086507	0.104255	0.109162	0.072085
17910	0.099061	0.096233	0.04691	0.056917	0.091812	0.086557	0.086421	0.104469	0.111424	0.073561
17920	0.095743	0.091505	0.047572	0.058181	0.097083	0.087961	0.086067	0.103241	0.103375	0.077754
17930	0.087078	0.093085	0.04622	0.057951	0.100992	0.086163	0.083592	0.104662	0.10507	0.079666
17940	0.092704	0.092622	0.046354	0.060087	0.090991	0.091278	0.0854	0.105793	0.106151	0.07586
17950	0.087793	0.091509	0.045313	0.056767	0.088395	0.093663	0.084304	0.10393	0.103846	0.07624
17960	0.090133	0.093412	0.046253	0.055831	0.092677	0.094919	0.085778	0.104876	0.103677	0.081129
17970	0.084773	0.088159	0.045802	0.055489	0.09039	0.090666	0.088913	0.105467	0.104741	0.091577
17980	0.081628	0.085761	0.045785	0.05491	0.093321	0.091911	0.082721	0.103469	0.104051	0.091771
17990	0.076495	0.083516	0.045888	0.055194	0.090813	0.099684	0.08238	0.10179	0.105905	0.099575
18000	0.078182	0.080588	0.045357	0.05415	0.091582	0.106116	0.089818	0.103538	0.105274	0.105352
18010	0.076183	0.082294	0.044626	0.054504	0.091841	0.097177	0.091695	0.10428	0.106985	0.113611
18020	0.07228	0.08179	0.048596	0.05474	0.091441	0.099698	0.093097	0.105406	0.10587	0.117722
18030	0.074353	0.090637	0.050144	0.055179	0.091567	0.098879	0.09688	0.107726	0.1062	0.12251
18040	0.074622	0.085457	0.049411	0.055042	0.090949	0.097182	0.097121	0.106534	0.107037	0.122808
18050	0.077217	0.096493	0.055202	0.055693	0.090215	0.091282	0.095474	0.105467	0.110718	0.124882
18060	0.077383	0.093416	0.049016	0.054413	0.091374	0.092645	0.102266	0.104794	0.113572	0.112148
18070	0.080803	0.089309	0.052595	0.055049	0.091924	0.091563	0.106617	0.105406	0.119615	0.10639
18080	0.083944	0.091506	0.052824	0.055702	0.092566	0.092929	0.111689	0.105095	0.116907	0.115059
18090	0.079242	0.093482	0.049061	0.056035	0.091257	0.101366	0.113607	0.102204	0.109744	0.117635
18100	0.077208	0.089802	0.055789	0.055626	0.091143	0.10173	0.120684	0.101182	0.111637	0.122109
18110	0.077718	0.087876	0.061954	0.056615	0.089899	0.104963	0.126094	0.101483	0.106871	0.11388
18120	0.076727	0.089747	0.067958	0.056848	0.090213	0.10904	0.116211	0.102379	0.108887	0.109067
18130	0.077289	0.090876	0.069784	0.058244	0.09002	0.100877	0.111768	0.102607	0.106106	0.102984
18140	0.077371	0.093255	0.065814	0.057191	0.098409	0.102605	0.111719	0.102394	0.105345	0.100288
18150	0.077544	0.091643	0.052929	0.058289	0.099432	0.11843	0.11274	0.101493	0.106094	0.090105
18160	0.077763	0.093742	0.060102	0.058719	0.100511	0.13576	0.105876	0.103585	0.10626	0.093026
18170	0.078229	0.09296	0.054587	0.059731	0.092907	0.119593	0.105591	0.105201	0.105546	0.096798
18180	0.080495	0.097724	0.052176	0.060711	0.096051	0.093594	0.106328	0.105048	0.108222	0.092612
18190	0.080503	0.100785	0.051389	0.058593	0.095983	0.090549	0.105871	0.105534	0.106298	0.088149
18200	0.082128	0.097622	0.05738	0.05762	0.094934	0.091299	0.103092	0.105675	0.104286	0.081484
18210	0.077055	0.103944	0.058159	0.059676	0.099866	0.091908	0.106001	0.104907	0.105963	0.081236
18220	0.078336	0.099733	0.058751	0.059928	0.101093	0.090658	0.110361	0.104154	0.105156	0.077519
18230	0.077564	0.104544	0.064582	0.061436	0.101609	0.086412	0.117041	0.103331	0.104217	0.08061
18240	0.076935	0.096993	0.06264	0.062113	0.103347	0.08998	0.128902	0.103399	0.10484	0.08197
18250	0.076428	0.09565	0.057976	0.060564	0.103936	0.076272	0.1274	0.104593	0.107579	0.082362
18260	0.074783	0.094858	0.060677	0.062359	0.10191	0.06518	0.113204	0.106636	0.104893	0.089109
18270	0.075344	0.099646	0.057024	0.062415	0.098999	0.061554	0.110362	0.106147	0.105059	0.091553
18280	0.077142	0.101803	0.059636	0.06306	0.102573	0.066149	0.111199	0.110977	0.108314	0.085429
18290	0.078126	0.10691	0.067279	0.06016	0.096785	0.063258	0.10717	0.108638	0.104484	0.083934
18300	0.076549	0.096617	0.062417	0.059858	0.093166	0.063789	0.104415	0.110936	0.104028	0.085017
18310	0.077837	0.092845	0.068647	0.060936	0.091579	0.069492	0.103847	0.107712	0.106759	0.088984
18320	0.078807	0.094462	0.065174	0.062334	0.091885	0.073063	0.103831	0.107871	0.105533	0.081483
18330	0.077193	0.097861	0.06468	0.064603	0.097747	0.073528	0.103107	0.106056	0.106601	0.086126
18340	0.077054	0.099205	0.068327	0.063431	0.100967	0.073055	0.10312	0.10421	0.108196	0.093135
18350	0.075269	0.101235	0.061317	0.063974	0.101206	0.072528	0.103356	0.10283	0.107575	0.092654
18360	0.076766	0.102049	0.061843	0.064458	0.104724	0.075149	0.103093	0.102963	0.109385	0.09447
18370	0.075494	0.098525	0.064975	0.061411	0.099624	0.073849	0.103239	0.102139	0.107441	0.10045
18380	0.074217	0.101504	0.065139	0.06345	0.100965	0.077941	0.101492	0.103059	0.108617	0.100263
18390	0.073356	0.099283	0.066751	0.064189	0.105196	0.078175	0.099276	0.103088	0.110522	0.084813
18400	0.072889	0.097409	0.070081	0.062662	0.108358	0.087566	0.10024	0.102732	0.109134	0.085924
18410	0.073278	0.100433	0.072067	0.062195	0.099089	0.099613	0.098381	0.103169	0.111524	0.09737
