T	s_1	s_2	s_3	s_4	s_5	s_6	s_7	s_8	s_9	s_10
25940	0.994531	0.995388	0.999383	0.998326	0.988795	0.997227	0.994696	0.996802	0.991884	0.997926
25950	0.994416	0.997123	0.999263	0.998256	0.988904	0.997703	0.995858	0.996624	0.992922	0.999372
25960	0.99491	0.997797	0.999122	0.99796	0.988462	0.99721	0.997393	0.99679	0.99263	0.99942
25970	0.994515	0.9975	0.99897	0.997583	0.988613	0.995832	0.996643	0.997191	0.992224	0.998613
25980	0.994898	0.996734	0.999143	0.997898	0.990157	0.99711	0.996952	0.998078	0.992814	0.998597
25990	0.994361	0.996715	0.998689	0.997824	0.990759	0.997891	0.997685	0.998767	0.991938	0.998824
26000	0.994191	0.995919	0.997942	0.9984	0.991727	0.997967	0.997625	0.997452	0.991123	0.999175
26010	0.993648	0.995544	0.998394	0.998595	0.993128	0.997533	0.997125	0.998427	0.991303	0.998971
26020	0.993582	0.996291	0.998864	0.99848	0.992392	0.99822	0.997289	0.998563	0.990722	0.99919
26030	0.99471	0.994416	0.998993	0.998804	0.992387	0.99699	0.998021	0.999259	0.987658	0.99873
26040	0.995594	0.993921	0.998227	0.99772	0.992987	0.994959	0.997686	0.998499	0.986478	0.999046
26050	0.995052	0.993603	0.998952	0.996715	0.992317	0.994373	0.9979	0.997593	0.986352	0.998595
26060	0.995	0.995424	0.998776	0.996833	0.992473	0.996509	0.998939	0.998174	0.98454	0.998113
26070	0.995894	0.995894	0.997002	0.997781	0.992286	0.995071	0.998803	0.998068	0.98458	0.998124
26080	0.996901	0.99491	0.997911	0.998628	0.993442	0.994249	0.998366	0.997712	0.985297	0.997631
26090	0.997336	0.994821	0.997764	0.998406	0.99326	0.995422	0.99726	0.996415	0.988855	0.99768
26100	0.997397	0.994624	0.997165	0.99806	0.994097	0.99483	0.995677	0.997876	0.988739	0.995957
26110	0.997137	0.994585	0.997801	0.997114	0.995595	0.993309	0.996455	0.997626	0.988559	0.995812
26120	0.996996	0.995498	0.996944	0.997926	0.995968	0.992962	0.996376	0.997163	0.988077	0.996516
26130	0.9968	0.995581	0.997995	0.997335	0.995858	0.992547	0.997323	0.996948	0.98725	0.995158
26140	0.995677	0.996519	0.998043	0.997136	0.995903	0.99373	0.995884	0.997749	0.989569	0.995212
26150	0.994544	0.99688	0.998228	0.998207	0.995336	0.994903	0.99574	0.998679	0.990247	0.996273
26160	0.994954	0.997567	0.998698	0.998028	0.99408	0.994244	0.995237	0.999157	0.989942	0.998352
26170	0.996859	0.997816	0.999218	0.998737	0.993302	0.994399	0.996078	0.999395	0.990928	0.99774
26180	0.997738	0.997678	0.998993	0.997469	0.993552	0.992852	0.995361	0.999147	0.99015	0.996025
26190	0.99764	0.996891	0.998715	0.99695	0.992328	0.994425	0.996465	0.999249	0.990497	0.995052
26200	0.996818	0.997849	0.997705	0.996586	0.994436	0.993662	0.996555	0.998886	0.990809	0.994071
26210	0.997093	0.998322	0.997599	0.996756	0.99184	0.995139	0.996808	0.999266	0.991685	0.994648
26220	0.997924	0.99825	0.996712	0.996646	0.992207	0.995483	0.99778	0.99893	0.990244	0.994018
26230	0.998156	0.997239	0.997206	0.997389	0.993366	0.996821	0.997401	0.998785	0.99053	0.993092
26240	0.996942	0.998186	0.998031	0.997436	0.99148	0.996761	0.996539	0.997604	0.990062	0.993715
26250	0.997041	0.996433	0.997416	0.996145	0.992649	0.99633	0.99657	0.997678	0.989248	0.994418
26260	0.995178	0.997732	0.997347	0.995296	0.99304	0.996541	0.996649	0.997857	0.990067	0.995956
26270	0.994976	0.996584	0.996548	0.994846	0.994102	0.996478	0.996744	0.998154	0.990632	0.996638
26280	0.996796	0.994896	0.997187	0.995735	0.995516	0.995125	0.995956	0.997546	0.991551	0.996204
26290	0.995294	0.995343	0.997675	0.993884	0.9964	0.994173	0.993768	0.997891	0.990236	0.996695
26300	0.994706	0.996095	0.997836	0.993924	0.99684	0.993092	0.996149	0.995948	0.991468	0.997347
26310	0.993691	0.995624	0.998314	0.995293	0.996214	0.992608	0.996773	0.993081	0.991364	0.997528
26320	0.993017	0.995849	0.99849	0.994696	0.995883	0.993002	0.997643	0.991419	0.9921	0.997326
26330	0.995855	0.996119	0.998793	0.992084	0.996656	0.991017	0.998519	0.99212	0.992187	0.99759
26340	0.996359	0.994218	0.998578	0.991603	0.997141	0.992891	0.998204	0.993328	0.992482	0.997763
26350	0.996049	0.993881	0.997838	0.994041	0.99721	0.992215	0.996388	0.993754	0.993136	0.998055
26360	0.995963	0.994965	0.998094	0.99081	0.997601	0.992627	0.996371	0.996236	0.991844	0.997216
26370	0.997079	0.995036	0.996372	0.991986	0.998091	0.992897	0.997584	0.995146	0.993398	0.996863
26380	0.997158	0.995201	0.998822	0.992095	0.998143	0.99347	0.998153	0.995964	0.991944	0.99773
26390	0.996546	0.995249	0.998602	0.993097	0.997169	0.993126	0.998109	0.994828	0.991367	0.998682
26400	0.997237	0.997738	0.996108	0.993669	0.996766	0.993684	0.996642	0.993374	0.992669	0.998874
26410	0.997355	0.99707	0.997939	0.992824	0.996848	0.994499	0.99657	0.99201	0.99325	0.998718
26420	0.997828	0.997294	0.997818	0.993276	0.997056	0.995698	0.998128	0.993737	0.993817	0.998941
26430	0.997422	0.998509	0.997654	0.990354	0.997307	0.995487	0.996545	0.991839	0.994799	0.998712
26440	0.996381	0.997821	0.998028	0.991723	0.996146	0.995919	0.996379	0.991051	0.994976	0.99844
26450	0.994336	0.998125	0.996402	0.99222	0.996209	0.994469	0.997057	0.992384	0.994815	0.997707
26460	0.994821	0.998291	0.995801	0.99183	0.995673	0.996271	0.996311	0.994498	0.994619	0.997616
26470	0.995585	0.996957	0.996031	0.992864	0.995698	0.995204	0.995679	0.99291	0.994212	0.998198
26480	0.995277	0.997488	0.997297	0.993108	0.995213	0.994788	0.993903	0.996062	0.990511	0.997419
26490	0.995932	0.995447	0.99874	0.992685	0.996484	0.996703	0.991043	0.996668	0.991272	0.997659
26500	0.99593	0.995097	0.998024	0.990941	0.997754	0.996765	0.988469	0.9988	0.991594	0.996944
26510	0.995468	0.994651	0.998281	0.990571	0.997395	0.99698	0.987622	0.998473	0.993024	0.997117
26520	0.995599	0.995914	0.999221	0.990803	0.997211	0.995594	0.988713	0.998499	0.995096	0.99652
26530	0.994892	0.994364	0.998861	0.989855	0.997167	0.99547	0.991687	0.99808	0.995055	0.996707
26540	0.995966	0.995994	0.999415	0.990693	0.996277	0.994503	0.991566	0.99779	0.99534	0.996965
26550	0.994403	0.995538	0.998917	0.98964	0.995789	0.995303	0.993355	0.998067	0.995028	0.998416
26560	0.992836	0.994546	0.997551	0.989318	0.995666	0.995855	0.99419	0.996565	0.994721	0.999327
26570	0.994208	0.994199	0.996881	0.988337	0.996152	0.996422	0.993699	0.996902	0.99629	0.999284
26580	0.994024	0.995341	0.998235	0.990546	0.995464	0.995547	0.993681	0.997705	0.996023	0.999278
26590	0.994309	0.997456	0.998744	0.989967	0.996163	0.994688	0.994812	0.996279	0.996934	0.998681
26600	0.996028	0.996712	0.999336	0.987999	0.996303	0.993825	0.99302	0.996408	0.995914	0.998013
26610	0.996091	0.996371	0.998795	0.986704	0.996995	0.994587	0.992716	0.99644	0.996921	0.998242
26620	0.995106	0.9965	0.997827	0.986078	0.997715	0.995269	0.991701	0.995866	0.996824	0.999468
26630	0.996037	0.995427	0.996508	0.985422	0.998446	0.995417	0.993409	0.997099	0.996009	0.999182
26640	0.997381	0.994209	0.997114	0.986132	0.99738	0.994912	0.993659	0.996745	0.996932	0.999451
26650	0.997499	0.995022	0.996656	0.985982	0.997384	0.995048	0.992464	0.997261	0.997156	0.99893
26660	0.9971	0.995122	0.996561	0.989155	0.997116	0.996256	0.994365	0.996535	0.997457	0.999015
26670	0.997123	0.995722	0.99719	0.987892	0.997517	0.996655	0.994325	0.997918	0.994986	0.996727
26680	0.995525	0.994119	0.997482	0.985852	0.997348	0.996633	0.994224	0.997967	0.994779	0.996514
26690	0.993169	0.994146	0.997785	0.987503	0.997526	0.996491	0.993552	0.998997	0.995468	0.997983
26700	0.99391	0.993863	0.997851	0.986754	0.997758	0.996727	0.995686	0.999027	0.995412	0.998603
26710	0.99506	0.992029	0.997493	0.986134	0.997541	0.997166	0.995928	0.999095	0.994635	0.99872
26720	0.996284	0.992399	0.995985	0.984879	0.996666	0.996855	0.997812	0.998606	0.994111	0.9989
26730	0.99595	0.995169	0.995812	0.989938	0.995549	0.997639	0.996808	0.99683	0.994881	0.997632
26740	0.995287	0.994815	0.994918	0.990375	0.996928	0.997008	0.995718	0.99747	0.993733	0.996786
26750	0.994813	0.994238	0.995026	0.993126	0.996896	0.995751	0.993349	0.997625	0.992088	0.998243
26760	0.99479	0.995979	0.99435	0.993154	0.997899	0.994931	0.992597	0.997996	0.993674	0.99715
26770	0.99379	0.995566	0.994552	0.99295	0.997641	0.993287	0.993673	0.998481	0.99469	0.996976
26780	0.994499	0.994766	0.99233	0.993146	0.997559	0.993902	0.995883	0.99881	0.994457	0.999245
26790	0.992959	0.995484	0.992746	0.992214	0.997143	0.995619	0.996742	0.997633	0.9932	0.999459
26800	0.994181	0.996731	0.991746	0.993149	0.997126	0.995339	0.996493	0.998418	0.994408	0.998949
26810	0.994279	0.997343	0.991529	0.993812	0.997032	0.993196	0.99705	0.995631	0.995085	0.998369
26820	0.994829	0.996593	0.991329	0.994088	0.998548	0.991896	0.995733	0.998282	0.996444	0.998519
26830	0.995432	0.995786	0.988976	0.992645	0.999152	0.991303	0.99565	0.99946	0.995609	0.998097
26840	0.995843	0.99664	0.99002	0.993096	0.998917	0.994356	0.99568	0.999312	0.99486	0.996988
26850	0.996157	0.997088	0.991538	0.992368	0.998342	0.994666	0.995011	0.999056	0.995866	0.996169
26860	0.997016	0.996517	0.990711	0.991852	0.998333	0.993038	0.996447	0.999295	0.998113	0.996691
26870	0.996177	0.995355	0.990319	0.990526	0.998881	0.994547	0.997262	0.998375	0.998855	0.99786
26880	0.996547	0.991881	0.990134	0.991044	0.99887	0.993888	0.997651	0.997547	0.999277	0.998166
26890	0.996857	0.989028	0.990488	0.993206	0.999518	0.994085	0.996373	0.998389	0.999198	0.998145
26900	0.99526	0.991095	0.992356	0.995894	0.999429	0.994651	0.994861	0.998366	0.999551	0.997713
26910	0.995618	0.991608	0.992051	0.997145	0.999737	0.994228	0.994284	0.999193	0.999247	0.997568
26920	0.994925	0.992788	0.990636	0.99801	0.999378	0.993568	0.993844	0.99955	0.998613	0.997179
26930	0.996288	0.990656	0.99106	0.998845	0.999521	0.992636	0.993053	0.998703	0.999019	0.998634
26940	0.99647	0.989952	0.993515	0.998834	0.999667	0.994343	0.994386	0.999357	0.998785	0.999207
26950	0.996151	0.989255	0.993785	0.998515	0.999612	0.994283	0.992643	0.999443	0.997599	0.998878
26960	0.995482	0.989366	0.993685	0.996957	0.999071	0.994848	0.991572	0.99926	0.997064	0.998078
26970	0.995409	0.990109	0.993173	0.998113	0.999576	0.994752	0.993783	0.999521	0.998632	0.999302
26980	0.996964	0.99039	0.993142	0.998449	0.999223	0.994818	0.994269	0.999409	0.998591	0.997597
26990	0.996797	0.990059	0.993307	0.998185	0.999388	0.994168	0.994633	0.998903	0.998717	0.997631
27000	0.997019	0.991543	0.992095	0.996873	0.998397	0.992878	0.993505	0.998666	0.999027	0.997567
27010	0.997943	0.991497	0.993961	0.995819	0.998669	0.994038	0.992671	0.998483	0.998732	0.998022
27020	0.997519	0.989567	0.996149	0.995762	0.999288	0.994592	0.993015	0.999116	0.99932	0.998081
27030	0.997801	0.98791	0.99663	0.995486	0.998498	0.995314	0.992329	0.998988	0.998635	0.99813
27040	0.998378	0.989523	0.997246	0.994073	0.998425	0.996521	0.993305	0.998465	0.998639	0.998218
27050	0.998044	0.988391	0.998332	0.996438	0.998049	0.996004	0.995195	0.999298	0.998928	0.999301
27060	0.998707	0.989003	0.998819	0.996325	0.998308	0.996411	0.995132	0.998427	0.999094	0.998954
27070	0.998794	0.992516	0.999178	0.994873	0.998535	0.997529	0.994853	0.996511	0.999367	0.998888
27080	0.998578	0.993021	0.999115	0.99614	0.998844	0.996692	0.994738	0.994941	0.998485	0.998591
27090	0.998942	0.992082	0.99954	0.995376	0.99866	0.995476	0.995163	0.99162	0.998427	0.996399
27100	0.999041	0.994791	0.999684	0.995631	0.998403	0.996182	0.996406	0.991047	0.998179	0.998098
27110	0.998974	0.993715	0.999214	0.996319	0.997593	0.997083	0.996372	0.993113	0.996721	0.998404
27120	0.998467	0.992734	0.998885	0.996914	0.99816	0.997472	0.993986	0.993607	0.996788	0.996863
27130	0.999108	0.992677	0.998906	0.998076	0.999324	0.997373	0.992454	0.99229	0.997188	0.995482
27140	0.998914	0.993666	0.998511	0.998252	0.998816	0.995735	0.993506	0.994723	0.997437	0.997097
27150	0.998465	0.992394	0.998328	0.997226	0.998091	0.99612	0.994617	0.994152	0.996761	0.997897
27160	0.998138	0.994596	0.997906	0.996743	0.998387	0.994284	0.995686	0.994758	0.995711	0.997627
27170	0.998396	0.992106	0.99805	0.996568	0.998824	0.993662	0.996711	0.995251	0.996742	0.997434
27180	0.997973	0.992877	0.997179	0.997503	0.9987	0.994873	0.996367	0.994883	0.997153	0.998201
27190	0.998098	0.993081	0.996608	0.997338	0.997648	0.99609	0.995793	0.99489	0.997548	0.998354
27200	0.997591	0.995535	0.996154	0.997381	0.997837	0.996771	0.993581	0.992782	0.997057	0.997008
27210	0.996674	0.996441	0.996486	0.997492	0.997588	0.995499	0.99519	0.995877	0.997377	0.997273
27220	0.998029	0.99695	0.998337	0.997183	0.997063	0.995869	0.996368	0.99634	0.997712	0.996961
27230	0.99826	0.997217	0.997467	0.997363	0.997742	0.995645	0.997978	0.99658	0.996204	0.998155
27240	0.998675	0.998343	0.998949	0.99732	0.99819	0.996932	0.996858	0.998186	0.995799	0.998399
27250	0.998804	0.998254	0.99807	0.996254	0.998517	0.998622	0.996438	0.99504	0.997299	0.998945
27260	0.997897	0.998855	0.997612	0.994927	0.998886	0.997145	0.998228	0.996816	0.99601	0.999067
27270	0.997871	0.998213	0.996729	0.996234	0.999144	0.996008	0.996468	0.998014	0.996853	0.998388
27280	0.99746	0.997258	0.996659	0.997551	0.998866	0.998	0.997623	0.998684	0.996453	0.998744
27290	0.997684	0.99744	0.996718	0.998712	0.999071	0.998071	0.997951	0.999301	0.997399	0.998733
27300	0.997453	0.997548	0.99673	0.99859	0.998735	0.99724	0.998534	0.999232	0.996438	0.998035
27310	0.998374	0.99754	0.996014	0.998748	0.998153	0.99653	0.998731	0.998927	0.99863	0.99765
27320	0.998253	0.998386	0.996375	0.998991	0.998076	0.996251	0.999131	0.999211	0.997997	0.997684
27330	0.999409	0.996979	0.996737	0.998322	0.998011	0.996045	0.998191	0.998576	0.998084	0.996957
27340	0.999308	0.996809	0.996221	0.998032	0.997795	0.995463	0.997961	0.997615	0.997867	0.996384
27350	0.9995	0.996729	0.997501	0.997556	0.998345	0.997104	0.998321	0.997875	0.997673	0.996429
27360	0.999304	0.996776	0.997684	0.998316	0.997718	0.997367	0.998449	0.998028	0.997425	0.994818
27370	0.999768	0.996	0.99791	0.998344	0.998947	0.997608	0.999361	0.998313	0.996976	0.993132
27380	0.99954	0.997386	0.997546	0.998252	0.999372	0.997184	0.99953	0.99834	0.99475	0.994677
27390	0.999491	0.997772	0.99813	0.995158	0.998506	0.996949	0.999251	0.998685	0.99714	0.994037
27400	0.999277	0.997537	0.998276	0.994398	0.998979	0.997599	0.999064	0.999163	0.99847	0.994374
27410	0.999049	0.997531	0.997814	0.991865	0.998714	0.99557	0.998796	0.99905	0.998165	0.995777
27420	0.999065	0.997168	0.99942	0.99348	0.998494	0.995444	0.999131	0.998765	0.998462	0.996988
27430	0.998058	0.996012	0.999622	0.994369	0.998797	0.996149	0.998913	0.999295	0.998207	0.996303
27440	0.998599	0.993246	0.99917	0.993042	0.999047	0.995782	0.99929	0.999329	0.999225	0.995802
27450	0.998154	0.99449	0.999287	0.993952	0.998841	0.995026	0.998873	0.99941	0.998185	0.995232
27460	0.998358	0.995042	0.99949	0.993748	0.99777	0.996221	0.998233	0.99841	0.997896	0.996387
27470	0.998488	0.995655	0.999563	0.993958	0.99726	0.997042	0.997738	0.998393	0.998438	0.996943
27480	0.998634	0.99823	0.999505	0.992389	0.997229	0.997164	0.997085	0.998683	0.997992	0.996816
27490	0.99576	0.998399	0.997664	0.99276	0.997473	0.996619	0.997717	0.999148	0.998183	0.996138
27500	0.996558	0.998471	0.997259	0.994509	0.998635	0.995669	0.999132	0.9994	0.997755	0.994455
27510	0.997488	0.997622	0.997789	0.996016	0.998259	0.99702	0.998289	0.998911	0.997581	0.996219
27520	0.995714	0.997949	0.996693	0.996287	0.997478	0.995669	0.998215	0.999173	0.996308	0.996472
27530	0.995406	0.99843	0.996467	0.997501	0.996758	0.994657	0.997345	0.99928	0.995476	0.995988
27540	0.994226	0.997513	0.997451	0.995762	0.996884	0.994996	0.997223	0.999553	0.995654	0.995957
27550	0.99451	0.99727	0.996153	0.996604	0.995167	0.994933	0.996305	0.999404	0.996057	0.99649
27560	0.994477	0.997261	0.996353	0.996709	0.993995	0.994449	0.996826	0.999268	0.995658	0.996405
27570	0.995226	0.995757	0.998293	0.997582	0.992727	0.994389	0.996111	0.998613	0.994857	0.996818
27580	0.995494	0.995062	0.997714	0.997268	0.990997	0.994812	0.996818	0.998701	0.993197	0.995648
27590	0.99523	0.994482	0.998538	0.998345	0.99097	0.993958	0.996923	0.998372	0.992624	0.994674
27600	0.99237	0.993965	0.998535	0.997742	0.990906	0.993232	0.997685	0.998976	0.992359	0.995173
27610	0.992347	0.994595	0.99747	0.996769	0.990043	0.993952	0.998954	0.998352	0.994647	0.99568
27620	0.995089	0.996915	0.99623	0.997949	0.990367	0.994221	0.999533	0.998069	0.995844	0.996527
27630	0.99542	0.995704	0.997375	0.997297	0.991257	0.992759	0.998435	0.997078	0.995866	0.997125
27640	0.99512	0.99408	0.998289	0.99649	0.991053	0.994606	0.997667	0.997821	0.996365	0.997705
27650	0.996153	0.995711	0.996305	0.997293	0.991005	0.994268	0.998733	0.997124	0.997244	0.996869
27660	0.995801	0.996972	0.99569	0.996204	0.987873	0.993912	0.997626	0.997967	0.998303	0.996714
27670	0.995147	0.997986	0.993196	0.996834	0.990331	0.992243	0.998368	0.997195	0.998361	0.995479
27680	0.992909	0.998106	0.995662	0.998643	0.990942	0.992369	0.996145	0.997786	0.998588	0.995997
27690	0.993891	0.997131	0.994226	0.99736	0.993669	0.992664	0.997962	0.998083	0.998124	0.994978
27700	0.994621	0.996777	0.994026	0.997908	0.995074	0.991865	0.996953	0.998916	0.998511	0.994231
27710	0.992264	0.995733	0.991446	0.998027	0.995601	0.994166	0.9971	0.99926	0.997929	0.992647
27720	0.991642	0.995028	0.994745	0.996843	0.994191	0.994666	0.994942	0.99925	0.99782	0.993342
27730	0.988429	0.994152	0.99532	0.994333	0.994493	0.994926	0.993612	0.998632	0.998237	0.994177
27740	0.992248	0.994504	0.994347	0.996483	0.995197	0.993352	0.995653	0.997844	0.99715	0.994249
27750	0.99403	0.992932	0.994744	0.997406	0.994343	0.993815	0.994731	0.998354	0.996899	0.993648
27760	0.992908	0.99344	0.994538	0.99809	0.996328	0.99336	0.993542	0.999252	0.996912	0.993261
27770	0.992505	0.993809	0.995115	0.998193	0.994406	0.992381	0.993645	0.998509	0.996515	0.99634
27780	0.995143	0.993505	0.9947	0.998239	0.996001	0.992053	0.995461	0.999275	0.996676	0.996576
27790	0.995008	0.992806	0.995808	0.999066	0.996254	0.991121	0.995819	0.998994	0.996865	0.996615
27800	0.99524	0.992615	0.994654	0.999166	0.996116	0.992764	0.994156	0.998847	0.996286	0.997291
27810	0.994133	0.990334	0.993883	0.998114	0.997231	0.992106	0.99211	0.998947	0.996305	0.997491
27820	0.993515	0.990264	0.994354	0.998227	0.9957	0.992489	0.989878	0.999341	0.995697	0.997322
27830	0.993267	0.990575	0.995915	0.998022	0.996557	0.99323	0.99113	0.998652	0.995195	0.997028
27840	0.993431	0.992425	0.996056	0.99656	0.995857	0.993542	0.993435	0.998557	0.997248	0.997462
27850	0.994727	0.993353	0.996568	0.995441	0.993904	0.993507	0.993704	0.998431	0.998041	0.996283
27860	0.995315	0.994335	0.994773	0.994004	0.99223	0.994824	0.993757	0.998274	0.997102	0.996797
27870	0.995689	0.99389	0.995351	0.995519	0.988552	0.994852	0.993713	0.998472	0.995563	0.996038
27880	0.995758	0.993311	0.995336	0.998539	0.99374	0.994843	0.993181	0.998599	0.996299	0.996914
27890	0.996633	0.993413	0.992469	0.998393	0.99416	0.995688	0.994202	0.998942	0.994688	0.996836
27900	0.997572	0.99467	0.991073	0.998769	0.994237	0.995003	0.99419	0.999139	0.994835	0.99647
27910	0.996664	0.996889	0.992168	0.997479	0.994153	0.995771	0.994353	0.998106	0.995647	0.996806
27920	0.997154	0.996509	0.992668	0.997338	0.994496	0.995537	0.994349	0.998314	0.997939	0.995975
27930	0.996483	0.997358	0.994539	0.99704	0.994451	0.993881	0.993669	0.99848	0.998269	0.996726
27940	0.99634	0.997788	0.994678	0.99677	0.994966	0.993199	0.993928	0.99854	0.998413	0.996508
27950	0.995737	0.997846	0.996084	0.997072	0.995839	0.99095	0.993751	0.998391	0.998426	0.995988
27960	0.995976	0.997536	0.99619	0.996908	0.994257	0.990858	0.993591	0.997741	0.998121	0.99618
27970	0.992469	0.997083	0.996373	0.997752	0.994294	0.989503	0.993445	0.99781	0.996748	0.995713
27980	0.993485	0.996443	0.99593	0.998584	0.996001	0.990062	0.993899	0.996949	0.996329	0.996078
27990	0.992983	0.997103	0.99475	0.997923	0.994654	0.990417	0.996292	0.997759	0.996566	0.994441
28000	0.995045	0.997355	0.994388	0.997096	0.995578	0.989164	0.996857	0.997049	0.997499	0.995158
